global_test_id,block,context_status,source_context_preference,subcondition_no,subcondition_label,original_item_no,pair_id,block_pair_id,test_unit_no,construction_candidate,preference_in_source_context,prompt_for_surprisal,target_continuation,full_test_sentence,source_prompt_with_context,local_prefix_no_context,notes,row_id,sentence_for_t5,is_contextualized,is_contextless,gold_is_nonpreferred,gold_is_preferred,t5_corrected,t5_details,t5_num_reported_edits,input_norm,t5_corrected_norm,t5_raw_changed,t5_substantive_changed,t5_accepted_no_substantive_edit,t5_edit_distance_norm,t5_edit_summary,paired_preferred_sentence,paired_preferred_norm,t5_corrected_to_paired_preferred
T0118,BA_有语境_200,有语境,BA-preferred,2,空间位移,9,BA-SD-009,BA-CTX-SD-009,2,SVO,non-preferred,这些旧报纸没用了，我,丢它们到门外了,这些旧报纸没用了，我丢它们到门外了。,这些旧报纸没用了，我,我,,117,这些旧报纸没用了，我丢它们到门外了。,True,False,True,False,"这些旧报纸没用了,我丢它们到门外了。",,,"这些旧报纸没用了,我丢它们到门外了","这些旧报纸没用了,我丢它们到门外了",True,False,True,0,,这些旧报纸没用了，我把它们丢到门外了。,"这些旧报纸没用了,我把它们丢到门外了",False
T0119,BA_有语境_200,有语境,BA-preferred,2,空间位移,10,BA-SD-010,BA-CTX-SD-010,1,BA,preferred,黑板上的字写错了，老师,把它擦掉了,黑板上的字写错了，老师把它擦掉了。,黑板上的字写错了，老师,老师,,118,黑板上的字写错了，老师把它擦掉了。,True,False,False,True,"黑板上的字写错了,老师把它擦掉了。",,,"黑板上的字写错了,老师把它擦掉了","黑板上的字写错了,老师把它擦掉了",True,False,True,0,,黑板上的字写错了，老师把它擦掉了。,"黑板上的字写错了,老师把它擦掉了",False
T0120,BA_有语境_200,有语境,BA-preferred,2,空间位移,10,BA-SD-010,BA-CTX-SD-010,2,SVO,non-preferred,黑板上的字写错了，老师,擦掉了它,黑板上的字写错了，老师擦掉了它。,黑板上的字写错了，老师,老师,,119,黑板上的字写错了，老师擦掉了它。,True,False,True,False,"黑板上的字写错了,老师擦掉了它。",,,"黑板上的字写错了,老师擦掉了它","黑板上的字写错了,老师擦掉了它",True,False,True,0,,黑板上的字写错了，老师把它擦掉了。,"黑板上的字写错了,老师把它擦掉了",False
T0121,BA_有语境_200,有语境,BA-preferred,2,空间位移,11,BA-SD-011,BA-CTX-SD-011,1,BA,preferred,确认没有拼写错误之后，秘书走进经理办公室,把那份重要文件递过去了,确认没有拼写错误之后，秘书走进经理办公室把那份重要文件递过去了。,确认没有拼写错误之后，秘书走进经理办公室,秘书走进经理办公室,,120,确认没有拼写错误之后，秘书走进经理办公室把那份重要文件递过去了。,True,False,False,True,"确认没有拼写错误之后,秘书走进经理办公室把那份重要文件递过去了。",,,"确认没有拼写错误之后,秘书走进经理办公室把那份重要文件递过去了","确认没有拼写错误之后,秘书走进经理办公室把那份重要文件递过去了",True,False,True,0,,确认没有拼写错误之后，秘书走进经理办公室把那份重要文件递过去了。,"确认没有拼写错误之后,秘书走进经理办公室把那份重要文件递过去了",False
T0122,BA_有语境_200,有语境,BA-preferred,2,空间位移,11,BA-SD-011,BA-CTX-SD-011,2,SVO,non-preferred,确认没有拼写错误之后，秘书走进经理办公室,递过去了那份重要文件,确认没有拼写错误之后，秘书走进经理办公室递过去了那份重要文件。,确认没有拼写错误之后，秘书走进经理办公室,秘书走进经理办公室,,121,确认没有拼写错误之后，秘书走进经理办公室递过去了那份重要文件。,True,False,True,False,"确认没有拼写错误之后,秘书走进经理办公室递过去了那份重要文件。",,,"确认没有拼写错误之后,秘书走进经理办公室递过去了那份重要文件","确认没有拼写错误之后,秘书走进经理办公室递过去了那份重要文件",True,False,True,0,,确认没有拼写错误之后，秘书走进经理办公室把那份重要文件递过去了。,"确认没有拼写错误之后,秘书走进经理办公室把那份重要文件递过去了",False
T0123,BA_有语境_200,有语境,BA-preferred,2,空间位移,12,BA-SD-012,BA-CTX-SD-012,1,BA,preferred,弟弟对动物毛发过敏，所以妈妈只能,把那只小狗抱出去了,弟弟对动物毛发过敏，所以妈妈只能把那只小狗抱出去了。,弟弟对动物毛发过敏，所以妈妈只能,所以妈妈只能,,122,弟弟对动物毛发过敏，所以妈妈只能把那只小狗抱出去了。,True,False,False,True,"弟弟对动物毛发过敏,所以妈妈只能把那只小狗抱出去了。",,,"弟弟对动物毛发过敏,所以妈妈只能把那只小狗抱出去了","弟弟对动物毛发过敏,所以妈妈只能把那只小狗抱出去了",True,False,True,0,,弟弟对动物毛发过敏，所以妈妈只能把那只小狗抱出去了。,"弟弟对动物毛发过敏,所以妈妈只能把那只小狗抱出去了",False
T0124,BA_有语境_200,有语境,BA-preferred,2,空间位移,12,BA-SD-012,BA-CTX-SD-012,2,SVO,non-preferred,弟弟对动物毛发过敏，所以妈妈只能,抱出去了那只小狗,弟弟对动物毛发过敏，所以妈妈只能抱出去了那只小狗。,弟弟对动物毛发过敏，所以妈妈只能,所以妈妈只能,,123,弟弟对动物毛发过敏，所以妈妈只能抱出去了那只小狗。,True,False,True,False,"弟弟对动物毛发过敏,所以妈妈只能抱出去了那只小狗。",,,"弟弟对动物毛发过敏,所以妈妈只能抱出去了那只小狗","弟弟对动物毛发过敏,所以妈妈只能抱出去了那只小狗",True,False,True,0,,弟弟对动物毛发过敏，所以妈妈只能把那只小狗抱出去了。,"弟弟对动物毛发过敏,所以妈妈只能把那只小狗抱出去了",False
T0125,BA_有语境_200,有语境,BA-preferred,2,空间位移,13,BA-SD-013,BA-CTX-SD-013,1,BA,preferred,看到桌子上前女友的照片，他叹了一口气，然后,把那张旧照片收了起来,看到桌子上前女友的照片，他叹了一口气，然后把那张旧照片收了起来。,看到桌子上前女友的照片，他叹了一口气，然后,他,,124,看到桌子上前女友的照片，他叹了一口气，然后把那张旧照片收了起来。,True,False,False,True,"看到桌子上前女友的照片,他叹了一口气,然后把那张旧照片收了起来。",,,"看到桌子上前女友的照片,他叹了一口气,然后把那张旧照片收了起来","看到桌子上前女友的照片,他叹了一口气,然后把那张旧照片收了起来",True,False,True,0,,看到桌子上前女友的照片，他叹了一口气，然后把那张旧照片收了起来。,"看到桌子上前女友的照片,他叹了一口气,然后把那张旧照片收了起来",False
T0126,BA_有语境_200,有语境,BA-preferred,2,空间位移,13,BA-SD-013,BA-CTX-SD-013,2,SVO,non-preferred,看到桌子上前女友的照片，他叹了一口气，然后,收起来了那张旧照片,看到桌子上前女友的照片，他叹了一口气，然后收起来了那张旧照片。,看到桌子上前女友的照片，他叹了一口气，然后,他,,125,看到桌子上前女友的照片，他叹了一口气，然后收起来了那张旧照片。,True,False,True,False,"看到桌子上前女友的照片,他叹了一口气,然后收起来了那张旧照片。",,,"看到桌子上前女友的照片,他叹了一口气,然后收起来了那张旧照片","看到桌子上前女友的照片,他叹了一口气,然后收起来了那张旧照片",True,False,True,0,,看到桌子上前女友的照片，他叹了一口气，然后把那张旧照片收了起来。,"看到桌子上前女友的照片,他叹了一口气,然后把那张旧照片收了起来",False
T0127,BA_有语境_200,有语境,BA-preferred,2,空间位移,14,BA-SD-014,BA-CTX-SD-014,1,BA,preferred,这个沙发挡住了门，我们,把它移开了,这个沙发挡住了门，我们把它移开了。,这个沙发挡住了门，我们,我们,,126,这个沙发挡住了门，我们把它移开了。,True,False,False,True,"这个沙发挡住了门,我们把它移开了。",,,"这个沙发挡住了门,我们把它移开了","这个沙发挡住了门,我们把它移开了",True,False,True,0,,这个沙发挡住了门，我们把它移开了。,"这个沙发挡住了门,我们把它移开了",False
T0128,BA_有语境_200,有语境,BA-preferred,2,空间位移,14,BA-SD-014,BA-CTX-SD-014,2,SVO,non-preferred,这个沙发挡住了门，我们,移开了它,这个沙发挡住了门，我们移开了它。,这个沙发挡住了门，我们,我们,,127,这个沙发挡住了门，我们移开了它。,True,False,True,False,"这个沙发挡住了门,我们移开了它。",,,"这个沙发挡住了门,我们移开了它","这个沙发挡住了门,我们移开了它",True,False,True,0,,这个沙发挡住了门，我们把它移开了。,"这个沙发挡住了门,我们把它移开了",False
T0129,BA_有语境_200,有语境,BA-preferred,2,空间位移,15,BA-SD-015,BA-CTX-SD-015,1,BA,preferred,那只小猫在雨里很冷，我,把它抱回家了,那只小猫在雨里很冷，我把它抱回家了。,那只小猫在雨里很冷，我,我,,128,那只小猫在雨里很冷，我把它抱回家了。,True,False,False,True,"那只小猫在雨里很冷,我把它抱回家了。",,,"那只小猫在雨里很冷,我把它抱回家了","那只小猫在雨里很冷,我把它抱回家了",True,False,True,0,,那只小猫在雨里很冷，我把它抱回家了。,"那只小猫在雨里很冷,我把它抱回家了",False
T0130,BA_有语境_200,有语境,BA-preferred,2,空间位移,15,BA-SD-015,BA-CTX-SD-015,2,SVO,non-preferred,那只小猫在雨里很冷，我,抱它回家了,那只小猫在雨里很冷，我抱它回家了。,那只小猫在雨里很冷，我,我,,129,那只小猫在雨里很冷，我抱它回家了。,True,False,True,False,"那只小猫在雨里很冷,我抱它回家了。",,,"那只小猫在雨里很冷,我抱它回家了","那只小猫在雨里很冷,我抱它回家了",True,False,True,0,,那只小猫在雨里很冷，我把它抱回家了。,"那只小猫在雨里很冷,我把它抱回家了",False
T0131,BA_有语境_200,有语境,BA-preferred,2,空间位移,16,BA-SD-016,BA-CTX-SD-016,1,BA,preferred,这个抽屉太满了，我,把不需要的东西拿出来了,这个抽屉太满了，我把不需要的东西拿出来了。,这个抽屉太满了，我,我,,130,这个抽屉太满了，我把不需要的东西拿出来了。,True,False,False,True,"这个口袋太满了,我把不需要的东西拿出来了。",,,"这个抽屉太满了,我把不需要的东西拿出来了","这个口袋太满了,我把不需要的东西拿出来了",True,True,False,2,replace:抽屉->口袋@2:4,这个抽屉太满了，我把不需要的东西拿出来了。,"这个抽屉太满了,我把不需要的东西拿出来了",False
T0132,BA_有语境_200,有语境,BA-preferred,2,空间位移,16,BA-SD-016,BA-CTX-SD-016,2,SVO,non-preferred,这个抽屉太满了，我,拿出来不需要的东西了,这个抽屉太满了，我拿出来不需要的东西了。,这个抽屉太满了，我,我,,131,这个抽屉太满了，我拿出来不需要的东西了。,True,False,True,False,"这个口袋太满了,我拿出来不需要的东西了。",,,"这个抽屉太满了,我拿出来不需要的东西了","这个口袋太满了,我拿出来不需要的东西了",True,True,False,2,replace:抽屉->口袋@2:4,这个抽屉太满了，我把不需要的东西拿出来了。,"这个抽屉太满了,我把不需要的东西拿出来了",False
T0133,BA_有语境_200,有语境,BA-preferred,2,空间位移,17,BA-SD-017,BA-CTX-SD-017,1,BA,preferred,刚买的鸡蛋怕摔碎，妈妈小心地,把它放进了篮子里,刚买的鸡蛋怕摔碎，妈妈小心地把它放进了篮子里。,刚买的鸡蛋怕摔碎，妈妈小心地,妈妈小心地,,132,刚买的鸡蛋怕摔碎，妈妈小心地把它放进了篮子里。,True,False,False,True,"刚买的鸡蛋怕摔碎,妈妈小心地把它放进了篮子里。",,,"刚买的鸡蛋怕摔碎,妈妈小心地把它放进了篮子里","刚买的鸡蛋怕摔碎,妈妈小心地把它放进了篮子里",True,False,True,0,,刚买的鸡蛋怕摔碎，妈妈小心地把它放进了篮子里。,"刚买的鸡蛋怕摔碎,妈妈小心地把它放进了篮子里",False
T0134,BA_有语境_200,有语境,BA-preferred,2,空间位移,17,BA-SD-017,BA-CTX-SD-017,2,SVO,non-preferred,刚买的鸡蛋怕摔碎，妈妈小心地,放它进了篮子,刚买的鸡蛋怕摔碎，妈妈小心地放它进了篮子。,刚买的鸡蛋怕摔碎，妈妈小心地,妈妈小心地,,133,刚买的鸡蛋怕摔碎，妈妈小心地放它进了篮子。,True,False,True,False,"刚买的鸡蛋怕摔碎,妈妈小心地放他进了篮子。",,,"刚买的鸡蛋怕摔碎,妈妈小心地放它进了篮子","刚买的鸡蛋怕摔碎,妈妈小心地放他进了篮子",True,True,False,1,replace:它->他@15:16,刚买的鸡蛋怕摔碎，妈妈小心地把它放进了篮子里。,"刚买的鸡蛋怕摔碎,妈妈小心地把它放进了篮子里",False
T0135,BA_有语境_200,有语境,BA-preferred,2,空间位移,18,BA-SD-018,BA-CTX-SD-018,1,BA,preferred,地图太大了不好拿，我上车前,把它卷起来了,地图太大了不好拿，我上车前把它卷起来了。,地图太大了不好拿，我上车前,我上车前,,134,地图太大了不好拿，我上车前把它卷起来了。,True,False,False,True,"地图太大了不好拿,我上车前把它卷起来了。",,,"地图太大了不好拿,我上车前把它卷起来了","地图太大了不好拿,我上车前把它卷起来了",True,False,True,0,,地图太大了不好拿，我上车前把它卷起来了。,"地图太大了不好拿,我上车前把它卷起来了",False
T0136,BA_有语境_200,有语境,BA-preferred,2,空间位移,18,BA-SD-018,BA-CTX-SD-018,2,SVO,non-preferred,地图太大了不好拿，我上车前,卷起它来了,地图太大了不好拿，我上车前卷起它来了。,地图太大了不好拿，我上车前,我上车前,,135,地图太大了不好拿，我上车前卷起它来了。,True,False,True,False,"地图太大了不好拿,我上车前卷起它来了。",,,"地图太大了不好拿,我上车前卷起它来了","地图太大了不好拿,我上车前卷起它来了",True,False,True,0,,地图太大了不好拿，我上车前把它卷起来了。,"地图太大了不好拿,我上车前把它卷起来了",False
T0137,BA_有语境_200,有语境,BA-preferred,2,空间位移,19,BA-SD-019,BA-CTX-SD-019,1,BA,preferred,客厅的那个旧沙发，搬家公司今天早上已经,把它运走了,客厅的那个旧沙发，搬家公司今天早上已经把它运走了。,客厅的那个旧沙发，搬家公司今天早上已经,搬家公司今天早上已经,,136,客厅的那个旧沙发，搬家公司今天早上已经把它运走了。,True,False,False,True,"客厅的那个旧沙发,搬家公司今天早上已经把它运走了。",,,"客厅的那个旧沙发,搬家公司今天早上已经把它运走了","客厅的那个旧沙发,搬家公司今天早上已经把它运走了",True,False,True,0,,客厅的那个旧沙发，搬家公司今天早上已经把它运走了。,"客厅的那个旧沙发,搬家公司今天早上已经把它运走了",False
T0138,BA_有语境_200,有语境,BA-preferred,2,空间位移,19,BA-SD-019,BA-CTX-SD-019,2,SVO,non-preferred,客厅的那个旧沙发，搬家公司今天早上已经,运走它了,客厅的那个旧沙发，搬家公司今天早上已经运走它了。,客厅的那个旧沙发，搬家公司今天早上已经,搬家公司今天早上已经,,137,客厅的那个旧沙发，搬家公司今天早上已经运走它了。,True,False,True,False,"客厅的那个旧沙发,搬家公司今天早上已经运走他了。",,,"客厅的那个旧沙发,搬家公司今天早上已经运走它了","客厅的那个旧沙发,搬家公司今天早上已经运走他了",True,True,False,1,replace:它->他@21:22,客厅的那个旧沙发，搬家公司今天早上已经把它运走了。,"客厅的那个旧沙发,搬家公司今天早上已经把它运走了",False
